p_felony_count_person,p_misdem_count_person,p_charge_violent,p_current_age,p_age_first_offense,p_juv_fel_count,p_felprop_violarrest,p_murder_arrest,p_felassault_arrest,p_misdemassault_arrest,p_famviol_arrest,p_sex_arrest,p_weapons_arrest,p_n_on_probation,p_current_on_probation,p_prob_revoke,p_charge,p_arrest,p_jail30,p_prison30,p_prison,p_probation,recid
4,4,0,23,19,0,0,0,0,0,0,0,0,1,0,1,8,14,0,0,0,3,1
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,6,6,61,43,0,6,0,0,0,0,0,0,1,0,0,22,23,0,12,12,1,1
21,6,7,61,43,0,7,0,0,0,0,0,0,1,0,0,27,30,0,12,12,1,0
3,5,6,35,22,0,2,0,0,0,0,0,0,0,0,0,8,8,1,2,3,0,0
1,10,0,21,18,0,0,0,0,0,0,0,0,1,0,0,11,3,0,0,0,2,1
0,1,0,26,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4,0,2,26,19,0,2,0,0,0,0,0,0,0,0,0,4,7,0,1,1,1,0
0,3,0,18,15,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1
0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,45,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,1,28,20,0,0,0,0,0,0,0,0,1,0,0,12,20,0,0,0,1,1
0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,3,42,35,0,2,0,0,0,0,0,0,1,1,0,6,4,0,0,0,2,0
11,13,8,33,25,0,0,0,5,0,0,0,0,2,0,0,25,36,0,0,0,2,1
0,0,0,28,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,26,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
6,1,0,47,28,0,0,0,0,0,0,0,0,0,NA,0,8,14,0,1,1,0,0
0,2,1,32,28,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0
0,4,3,35,18,0,0,0,0,1,0,0,0,0,0,0,4,8,0,0,0,1,1
1,0,1,34,33,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0
0,1,0,30,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,28,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6,13,1,20,18,0,1,0,0,0,0,0,0,0,0,0,19,18,0,0,0,0,0
0,1,1,20,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,34,32,0,0,0,0,0,0,0,0,0,NA,0,4,8,0,0,0,0,1
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,1,34,19,0,1,0,0,0,0,0,0,0,0,1,24,34,0,4,4,0,0
24,16,5,53,24,0,2,0,2,0,0,0,0,0,NA,NA,44,62,0,10,10,0,1
2,1,2,18,18,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1,2,0,23,19,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,1,0
8,12,0,33,20,0,0,0,0,0,0,0,0,4,0,0,20,35,0,1,1,7,1
0,2,0,58,51,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,0,0,43,29,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0
1,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,47,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,43,42,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1
2,1,3,43,42,0,0,0,2,1,0,0,0,0,0,0,3,3,0,0,0,0,0
2,1,1,19,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,19,18,21,18,0,1,0,0,0,0,0,0,0,0,0,20,20,0,0,0,1,1
7,24,21,22,18,0,3,0,0,0,0,0,0,0,NA,0,31,32,0,0,0,0,0
1,2,0,36,24,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
5,8,7,22,19,0,0,0,2,5,0,0,1,0,0,0,13,14,0,0,0,1,0
1,5,4,22,18,0,0,0,0,1,0,0,0,0,0,0,6,6,0,0,0,0,1
0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,1,2,49,38,0,2,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0
4,6,5,32,23,0,3,0,0,0,0,0,0,3,0,0,10,14,0,0,0,2,0
3,2,2,24,21,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0
0,1,1,18,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,0,30,19,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0
1,0,1,45,34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0
1,3,0,31,18,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1
0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,2,53,39,0,1,0,1,0,0,0,0,0,0,0,7,9,0,0,0,0,0
10,10,7,37,25,0,0,0,6,1,0,0,0,0,0,0,20,33,0,0,0,0,0
3,8,2,47,26,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,3,1
1,0,1,18,17,1,1,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,1
6,14,6,29,20,0,3,0,0,0,0,0,0,0,0,0,20,32,0,0,0,1,1
0,0,0,40,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,27,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,0,55,38,0,0,0,0,0,0,0,2,0,0,0,18,18,0,2,2,1,1
0,2,0,48,44,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,3,24,15,0,0,0,0,3,0,0,0,3,0,0,16,9,0,0,0,2,1
1,0,1,18,17,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9,5,5,32,15,0,5,0,0,0,0,0,2,0,0,0,14,16,0,0,0,0,0
2,4,3,20,18,0,2,0,0,1,0,0,0,0,0,0,6,4,0,0,0,0,0
1,1,2,36,35,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,22,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,48,45,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,2,0,27,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,2,24,17,1,1,0,1,0,0,0,0,3,NA,0,10,34,0,0,0,0,1
0,2,0,23,20,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0
14,10,7,32,17,2,5,0,0,0,0,0,0,2,NA,0,24,47,1,1,1,0,1
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,5,49,38,0,4,0,0,0,0,0,1,0,0,0,14,18,1,2,2,0,0
0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,31,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10,1,23,18,0,0,0,0,0,0,0,0,8,0,0,11,11,0,0,0,1,0
0,1,0,25,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,0,44,18,0,0,0,0,0,0,0,0,2,0,2,12,21,0,2,2,2,0
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,26,22,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
0,0,0,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,26,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,3,1,26,21,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1
0,1,0,21,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
0,2,0,18,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
0,2,0,18,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
0,0,0,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,19,4,35,19,0,1,0,2,1,0,0,0,10,0,0,37,61,0,4,4,4,0
0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,17,17,1,1,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,1
11,5,4,21,18,0,4,0,0,0,0,0,0,7,NA,0,16,36,0,0,0,0,1
15,17,4,32,18,0,3,0,0,1,0,0,0,7,0,0,32,44,0,2,2,4,1
0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,1,46,45,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,0,1
3,6,4,22,18,0,1,0,1,2,0,0,0,0,0,0,10,14,0,0,0,0,0
3,3,0,44,44,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
0,0,0,45,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,22,6,28,17,1,4,0,0,1,0,0,0,3,1,0,32,36,0,3,3,4,0
4,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0
0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,2,32,26,0,0,0,2,0,0,0,0,2,0,0,9,9,0,0,0,4,0
0,2,1,31,28,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1
0,3,3,49,47,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0
0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,19,18,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,41,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,0,28,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,29,27,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,22,19,0,2,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,5,28,19,0,1,0,0,1,0,0,0,3,0,0,14,16,0,0,0,1,1
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,0,45,29,0,0,0,0,0,0,0,0,1,0,0,17,35,0,0,0,3,1
5,7,3,38,15,0,1,0,1,0,0,0,2,0,0,0,14,18,0,3,3,0,0
2,2,2,19,17,1,1,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0,1
2,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,4,0,46,32,0,0,0,0,0,0,0,0,1,0,0,5,13,0,0,0,3,0
0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0,50,49,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,1,0,1
3,5,0,50,49,0,0,0,0,0,0,0,0,0,0,0,8,7,2,1,1,0,0
0,1,0,30,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,4,33,20,0,1,0,1,1,0,0,0,0,0,0,8,6,0,0,0,0,0
0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,24,20,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,25,22,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0
2,1,0,36,33,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0
0,1,0,22,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17,18,4,45,18,0,2,0,2,0,0,0,0,8,NA,NA,35,48,0,6,6,0,0
2,1,1,28,26,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,2,0,31,30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,23,26,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
2,3,1,41,39,0,1,0,0,0,0,0,0,0,0,0,5,6,2,2,2,0,1
0,2,0,22,18,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
14,8,0,33,17,0,0,0,0,0,0,0,0,2,0,2,22,35,0,4,4,1,1
1,1,1,22,18,0,1,0,0,0,0,0,0,1,0,0,2,3,0,0,0,3,1
6,2,1,21,12,1,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,1,1
3,3,4,20,19,0,3,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0
6,2,1,53,22,0,1,0,0,0,0,0,0,3,0,0,9,8,0,0,0,2,0
6,3,1,33,21,0,1,0,0,0,0,0,0,2,0,0,9,13,0,0,0,1,0
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,4,28,16,4,4,0,0,0,0,0,1,1,0,0,18,16,0,1,1,2,0
6,11,0,25,18,0,0,0,0,0,0,0,0,3,0,0,17,20,0,0,0,1,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,1,20,18,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0
0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,8,2,31,18,0,0,0,2,0,0,0,0,2,0,1,19,24,0,2,2,3,1
1,2,2,26,20,0,0,0,0,1,0,0,0,0,NA,0,3,2,0,0,0,0,1
2,0,1,28,27,0,1,0,0,0,0,0,0,0,NA,0,2,2,0,0,0,0,0
7,8,0,47,29,0,0,0,0,0,0,0,0,0,0,0,15,27,0,1,1,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,0,33,19,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,2,0
10,1,9,26,18,0,8,0,1,0,0,0,0,0,0,0,11,15,0,1,1,1,1
0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,52,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,5,0,18,18,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0
0,0,0,58,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,21,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,1,0,26,17,1,0,0,0,0,0,0,0,0,0,0,2,9,0,1,1,1,1
1,2,1,41,38,0,1,0,0,0,0,0,0,0,NA,0,3,1,0,0,0,0,0
0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,36,18,0,0,0,1,0,0,0,0,0,0,0,4,8,0,0,0,3,0
0,1,0,22,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,2,0,23,21,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,32,29,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
18,22,3,58,22,0,3,0,0,0,0,0,0,11,0,1,46,46,0,9,9,2,0
0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,60,60,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,20,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5,4,1,29,21,0,1,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0
2,3,1,37,18,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,2,0
0,4,0,30,28,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0
0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,14,14,30,15,0,1,0,7,3,0,0,0,1,0,0,25,29,0,1,1,3,1
0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3,1,54,52,0,0,0,0,0,0,1,0,0,0,0,9,12,0,0,0,0,0
2,2,1,24,19,0,0,0,1,0,0,0,0,0,1,0,4,13,0,0,0,1,1
0,1,0,32,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,5,25,25,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1
0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,41,26,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0
0,1,1,45,45,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,57,56,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,4,0,20,18,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1
0,2,2,22,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,45,43,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,32,26,0,0,0,0,0,0,0,0,3,0,0,8,6,0,0,0,2,0
0,1,0,45,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1,37,33,0,0,0,0,1,0,0,0,0,NA,0,7,5,0,0,0,0,1
0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0,45,39,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,1,0
4,4,0,31,27,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0
8,11,3,21,18,0,1,0,0,1,0,0,0,0,0,0,19,28,0,0,0,1,1
3,1,2,18,18,0,0,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0
0,0,0,43,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,3,35,22,0,3,0,0,0,0,0,0,2,NA,NA,11,15,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,5,36,20,0,3,0,0,0,0,0,0,1,0,0,8,10,0,0,0,1,0
2,12,2,26,18,0,1,0,0,0,0,0,0,2,0,0,14,13,0,0,0,2,1
3,13,2,27,18,0,1,0,0,0,0,0,0,2,1,0,16,17,0,0,0,3,0
0,0,0,33,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,28,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3,5,1,25,18,0,0,0,1,0,0,0,0,0,0,0,8,11,0,0,0,0,1
4,2,2,58,32,0,0,0,0,0,0,2,0,0,0,0,6,4,0,3,3,0,0
0,6,0,34,29,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,1,0,36,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,2,0,21,20,0,0,0,0,0,0,0,0,0,NA,0,5,6,0,0,0,0,1
0,0,0,26,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,37,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,31,9,53,40,0,2,0,1,2,0,0,0,12,1,1,47,70,0,2,2,7,1
5,3,0,48,33,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,1,1
0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,54,44,0,0,0,0,0,0,0,0,0,NA,0,8,7,0,0,0,0,0
2,0,1,56,55,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
3,1,1,46,45,0,0,0,1,0,0,0,0,0,0,0,4,4,0,4,4,0,0
17,1,16,27,27,0,0,0,0,0,0,0,0,0,NA,0,18,18,0,0,0,0,0
2,2,1,51,47,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0
2,0,1,22,17,1,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,47,43,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3,13,1,28,18,0,0,0,0,0,0,0,0,3,1,0,16,17,0,0,0,3,1
3,12,2,26,21,0,0,0,0,0,0,0,0,3,0,0,15,24,0,0,0,1,1
0,1,0,56,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,54,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,18,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,5,1,20,14,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,1
1,1,0,26,20,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,1
1,4,0,46,42,0,0,0,0,0,0,0,0,2,0,1,5,2,0,0,0,1,1
5,10,0,47,42,0,0,0,0,0,0,0,0,6,1,1,15,17,0,0,0,2,1
2,4,3,33,31,0,0,0,2,1,0,0,0,0,0,0,6,7,0,0,0,0,1
2,6,4,34,31,0,0,0,2,2,0,0,0,0,0,0,8,8,0,0,0,0,0
0,1,0,19,18,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
1,3,0,20,18,0,0,0,0,0,0,0,0,1,0,0,4,8,0,0,0,1,1
0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,48,40,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,1,1,0
8,0,4,20,18,0,4,0,0,0,0,0,0,0,NA,0,8,10,0,0,0,0,0
0,1,0,21,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,11,7,34,20,0,6,0,0,0,0,0,2,11,0,1,25,37,0,2,2,2,0
1,3,1,43,39,0,0,0,0,1,0,0,0,1,NA,0,4,5,0,1,1,0,1
5,4,2,58,25,0,2,0,0,0,0,0,0,0,0,1,9,17,0,0,0,0,1
1,5,3,23,21,0,0,0,1,2,0,0,0,0,0,0,6,3,0,0,0,0,0
1,0,0,42,39,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0
0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,26,21,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1
2,1,1,26,21,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0
1,0,1,21,20,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
3,0,2,18,18,0,1,0,1,0,0,0,1,0,0,0,3,3,0,0,0,0,1
