age_at_current_charge,age_at_first_charge,p_charges,p_incarceration,p_probation,p_juv_fel_count,p_felprop_viol,p_murder,p_felassault,p_misdeassault,p_famviol,p_sex_offense,p_weapon,p_fta_two_year,p_fta_two_year_plus,current_violence,current_violence20,p_pending_charge,p_felony,p_misdemeanor,p_violence,total_convictions,p_arrest,p_property,p_traffic,p_drug,p_dui,p_domestic,p_stalking,p_voyeurism,p_fraud,p_stealing,p_trespass,six_month,one_year,three_year,five_year,sex,general_two_year
45,38,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
27,19,14,1,2,0,8,0,0,0,0,0,0,0,0,1,0,8,6,1,7,7,4,12,0,0,0,0,0,0,0,11,3,1,1,1,1,1,0
36,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1
35,34,13,1,0,0,3,0,0,0,0,0,2,0,0,0,0,8,3,2,3,5,2,5,0,2,0,0,0,0,0,5,2,1,1,1,1,1,0
27,24,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
20,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
42,41,8,0,0,0,0,0,1,2,0,0,0,0,0,1,0,7,0,0,2,0,4,0,0,3,0,0,1,0,1,0,0,0,0,1,1,1,1
36,32,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
37,37,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
39,26,5,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,3,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
35,20,14,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,4,1,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1
64,58,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20,20,4,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
42,21,25,1,6,0,0,0,3,3,0,1,1,0,0,1,0,14,9,3,7,12,18,4,2,1,0,1,4,0,4,3,3,0,0,0,0,1,0
34,18,20,0,2,0,0,0,1,0,0,0,0,0,0,0,0,8,5,7,1,12,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1
19,17,5,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,2,2,2,3,0,0,0,0,0,0,0,3,0,1,1,1,1,0,0
28,18,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1
30,19,13,0,2,0,0,0,1,0,0,0,0,0,0,0,0,9,2,6,1,8,5,0,0,8,0,0,0,0,0,0,0,0,0,1,1,1,0
36,18,10,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,2,2,1,4,6,5,0,0,0,0,0,0,0,3,2,0,0,1,1,1,0
28,13,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,6,14,3,20,10,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1
32,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1
62,60,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,1,0,3,3,0,0,0,0,0,0,0,2,2,1,1,1,1,1,0
26,16,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,21,15,0,4,0,2,0,0,0,0,0,0,0,0,0,0,11,2,4,2,6,10,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1
53,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,19,14,0,2,0,0,0,0,1,0,0,0,0,0,1,0,9,1,5,0,6,6,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0
22,21,4,0,0,0,1,0,0,1,0,0,0,2,0,1,0,1,0,2,0,2,2,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
25,19,7,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,2,3,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0
34,23,2,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
33,18,7,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,2,2,3,6,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
24,22,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
23,19,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,3,0,1,1,1,1,1
46,19,12,0,0,0,1,0,2,2,0,0,0,0,0,0,0,8,2,0,5,2,3,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1
21,17,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,5,0,0,0,0,0,0,0,4,1,0,1,1,1,1,1
22,18,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,2,4,2,3,5,0,3,0,0,0,0,0,5,1,0,0,0,1,1,1
63,60,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1
27,16,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,5,4,3,0,3,0,0,0,0,0,3,0,0,1,1,1,0,0
28,18,24,1,2,0,0,0,2,2,0,0,0,2,0,1,0,13,5,11,3,16,14,3,0,7,0,0,0,0,0,1,2,1,1,1,1,1,1
48,36,25,0,0,0,0,0,1,2,0,20,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
26,18,7,0,1,0,2,0,0,0,0,0,0,0,0,1,0,4,1,1,2,2,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
25,23,6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
26,22,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,3,0,0,0,0,0,1,0,0,0,0,1,1,1
20,18,12,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,2,5,1,7,6,2,0,3,0,0,0,0,0,1,2,1,1,1,1,1,0
26,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,5,0,0,10,0,0,0,0,0,0,0,0,1,1,1,1,1
25,23,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
50,24,61,1,5,0,0,0,1,5,0,0,0,0,0,0,0,43,17,18,6,37,33,0,4,2,9,0,1,0,1,0,0,1,1,1,1,1,0
50,44,6,0,2,0,0,0,2,3,0,0,0,0,0,1,0,3,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
21,17,36,1,4,1,5,0,0,1,0,0,1,4,0,1,0,13,4,7,3,11,11,25,0,2,0,0,0,0,0,23,17,0,1,1,1,1,1
28,16,40,1,2,2,4,0,1,0,0,0,2,0,0,1,0,30,16,9,6,25,23,7,1,15,1,0,0,0,0,7,0,0,1,1,1,1,0
20,18,20,1,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,4,1,0,16,0,0,0,0,0,1,1,1,1,1,1,1,0
20,16,10,1,1,0,0,0,0,0,0,0,1,3,0,0,0,5,0,8,0,8,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
31,27,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0
22,20,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1
22,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0
45,45,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
42,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
34,18,26,0,4,0,1,0,0,0,0,0,0,0,0,0,0,17,3,16,1,19,16,2,0,7,0,0,0,0,0,2,1,0,0,0,1,1,0
25,16,34,0,2,0,2,0,0,0,0,0,0,0,0,0,0,24,2,18,3,20,21,4,0,5,0,0,0,0,0,3,1,0,1,1,1,1,0
45,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,0,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
18,17,6,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,4,1,4,5,1,5,0,0,0,0,0,0,0,5,0,1,1,1,1,1,1
18,17,4,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,2,0,2,1,2,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0
31,19,19,0,3,0,2,0,0,0,0,0,0,1,0,0,0,5,5,3,2,8,12,7,0,7,0,0,0,0,0,4,5,1,1,1,1,1,1
23,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,0
43,17,31,1,0,1,7,0,0,0,0,0,2,0,0,1,0,18,11,8,5,21,15,13,4,3,2,0,0,0,0,12,6,1,1,1,1,1,1
24,24,13,1,0,0,5,0,0,0,0,0,0,0,0,1,0,5,2,0,5,2,1,7,0,0,0,0,0,0,0,7,0,1,1,1,1,0,1
19,15,5,1,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
26,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0
44,19,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,2,1,2,3,5,2,1,3,0,0,0,0,0,2,0,0,0,0,1,1,0
49,47,4,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0
31,21,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,6,8,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,1
21,14,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6,2,2,2,4,3,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1
25,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,6,0,0,6,0,0,0,0,0,0,0,0,1,1,1,1,0
19,18,4,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,1,1,1,1,1,0
54,47,16,0,0,0,0,0,1,5,0,0,1,0,0,1,0,9,0,7,7,7,15,2,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
21,19,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,2,7,0,0,0,0,0,0,0,7,3,0,0,1,1,0,1
31,26,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,5,1,6,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
29,15,22,0,1,0,0,0,0,4,0,2,0,3,0,1,0,14,0,9,3,10,12,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1
21,19,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
20,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0
29,23,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,18,13,1,1,0,1,0,0,0,0,0,0,0,0,1,1,7,0,6,7,6,7,10,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1
36,16,42,1,4,12,10,0,4,2,0,0,0,0,0,0,0,40,20,9,17,30,16,22,0,4,0,0,0,0,0,22,11,1,1,1,1,1,1
39,21,9,1,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,4,1,4,8,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1
27,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,1,1,1,1,0
35,29,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
29,16,19,0,1,0,0,0,1,2,0,0,1,0,0,1,0,8,1,9,5,10,11,6,0,2,0,0,0,0,0,4,4,0,0,0,1,1,1
37,16,25,1,3,1,1,0,3,1,0,0,0,0,0,0,0,13,9,7,5,17,24,2,1,12,1,0,0,0,0,1,1,0,1,1,1,1,0
26,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1
55,43,16,0,1,0,0,0,2,0,0,0,0,2,0,0,0,5,2,2,2,4,13,1,0,7,0,0,0,0,0,0,1,1,1,1,1,1,1
39,21,16,0,2,0,1,0,0,0,0,0,0,2,0,0,0,11,2,2,1,5,6,1,1,3,0,0,0,0,0,1,0,0,0,1,1,1,1
49,35,10,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,3,2,3,5,8,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0
24,21,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0
46,29,13,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,6,0,7,6,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,1
32,21,20,1,5,0,5,0,0,2,0,0,0,0,0,1,0,13,5,6,8,11,18,10,0,1,0,0,0,0,0,10,2,0,0,0,1,1,1
35,18,35,1,2,0,0,0,1,0,0,0,2,0,0,0,0,17,13,11,1,25,23,0,1,17,0,0,0,0,0,0,0,0,1,1,1,1,1
25,19,11,0,3,0,0,0,1,0,0,0,0,3,0,0,0,4,1,6,1,7,5,2,0,1,0,0,0,0,0,2,2,0,0,1,1,1,1
28,16,12,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,9,0,10,3,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
35,16,28,1,5,6,10,0,0,0,0,1,2,0,0,0,0,11,9,3,12,12,18,20,0,1,0,0,0,0,0,20,8,1,1,1,1,1,0
56,31,24,1,2,0,0,0,2,0,0,0,0,0,0,0,0,15,8,5,3,14,14,1,3,14,1,0,0,0,0,0,0,0,0,1,1,1,0
19,18,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
40,21,11,0,2,0,3,0,0,0,0,0,0,0,0,1,0,4,3,1,2,5,8,3,0,5,0,0,0,0,0,3,0,0,1,1,1,1,0
22,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0
21,18,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,4,4,0,0,6,0,0,0,0,0,0,0,1,1,1,1,1,0
42,18,21,0,4,0,0,0,0,2,0,0,0,0,0,1,0,6,1,11,3,13,15,2,1,5,0,0,0,0,0,1,2,1,1,1,1,1,1
20,20,3,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
31,15,7,0,3,0,4,0,0,0,0,0,1,0,0,1,0,5,4,1,4,5,6,5,0,0,0,0,0,0,0,5,0,1,1,1,1,1,0
36,30,10,0,1,0,2,0,3,1,0,0,0,0,0,1,0,5,3,4,5,7,2,3,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0
24,19,16,1,0,0,0,0,4,3,0,0,0,0,0,1,0,6,0,5,4,5,6,3,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1
27,13,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,2,5,2,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0
47,39,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,19,11,0,1,0,1,0,0,1,0,0,0,1,0,0,0,6,2,5,3,7,4,2,0,3,0,0,0,0,0,2,0,1,1,1,1,1,0
21,19,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,3,2,2,0,1,0,0,0,0,0,2,1,0,0,1,1,1,1
34,19,13,1,1,0,1,0,0,0,0,0,0,2,0,1,0,8,2,5,0,7,9,1,0,3,0,0,0,0,0,1,0,0,0,1,1,0,1
18,18,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
20,17,14,1,0,0,1,0,1,1,0,0,2,4,0,1,1,3,1,5,2,6,4,1,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
21,17,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,3,2,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1
29,19,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23,16,34,1,6,2,0,0,1,0,0,0,0,1,0,0,0,31,7,16,1,23,15,1,0,13,0,0,0,0,0,0,1,0,1,1,1,1,1
43,39,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,1,3,3,0,3,0,0,0,0,0,3,1,0,1,1,1,1,0
18,17,11,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,0
35,29,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
52,33,27,0,3,0,1,0,4,1,0,0,0,0,0,1,0,14,3,4,6,7,15,3,0,3,0,0,0,0,0,1,1,0,0,1,1,1,0
24,18,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,4,4,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0
49,44,4,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,3,2,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,1
26,19,8,0,2,0,0,0,0,1,0,0,0,0,0,1,0,3,2,5,3,7,11,4,0,1,0,0,0,0,0,2,1,0,1,1,1,1,1
26,19,11,1,3,0,0,0,0,1,0,0,0,0,0,0,0,5,3,6,4,9,12,7,0,1,0,0,0,0,0,5,4,1,1,1,1,1,0
27,18,16,1,1,0,0,0,2,5,0,0,0,0,0,1,0,9,3,2,7,5,10,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0
25,17,18,0,3,0,0,0,0,0,0,0,1,0,0,0,0,12,5,9,0,14,9,0,0,9,0,0,0,0,0,0,0,1,1,1,1,1,1
18,17,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1
28,18,6,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3,5,4,0,0,0,0,0,0,0,3,3,0,0,0,1,1,1
39,20,19,1,3,0,1,0,0,0,0,0,0,0,0,0,0,14,8,4,1,17,16,1,5,5,1,0,0,0,0,1,0,1,1,1,1,1,0
35,34,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
37,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
32,25,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,3,4,4,2,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0
22,15,21,0,2,0,0,0,7,1,0,0,1,0,0,1,0,14,2,11,6,13,13,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0
50,43,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,6,2,9,6,3,0,7,0,0,0,0,0,3,0,0,0,1,1,1,1
48,36,14,0,2,0,0,0,2,0,0,0,0,0,0,1,0,10,1,4,0,5,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
21,20,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0
49,19,17,1,0,0,5,0,0,0,0,0,0,0,0,1,0,10,5,4,3,9,10,12,0,0,0,0,0,0,0,12,7,1,1,1,1,1,0
27,22,9,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,2,4,2,5,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1
36,34,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
23,20,7,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4,1,2,1,3,3,3,0,0,0,0,0,0,0,3,1,0,0,1,1,1,1
35,16,59,1,6,2,1,0,3,1,0,1,0,0,0,0,0,54,14,17,7,36,22,2,10,10,4,0,0,0,0,2,0,0,0,0,1,1,1
33,12,49,1,9,0,0,0,0,2,0,0,0,0,0,1,0,47,10,22,1,32,30,1,1,18,0,0,0,0,0,1,1,1,1,1,1,1,1
25,18,32,1,0,0,2,0,0,0,0,0,0,0,0,0,0,18,6,12,3,18,22,10,0,11,0,0,0,0,0,4,7,1,1,1,1,1,1
33,18,20,1,3,0,1,0,0,0,0,0,0,0,0,0,0,10,4,9,1,13,17,1,0,4,0,0,0,0,0,1,0,0,0,1,1,1,0
23,17,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,8,0,9,8,6,0,2,0,0,0,0,0,3,6,0,0,1,1,1,1
19,16,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,11,2,5,2,7,3,6,0,0,1,0,0,0,0,5,4,1,1,1,1,1,1
21,19,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,0,1,0,0,0,0,0,3,0,0,0,1,1,1,0
24,18,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,5,3,1,8,7,0,0,11,0,0,0,0,0,0,0,0,0,1,1,1,0
33,33,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,0
34,23,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33,16,58,1,5,1,2,0,1,0,0,0,0,0,0,0,0,42,15,19,3,36,34,2,2,27,4,0,0,0,0,2,0,1,1,1,1,1,1
44,36,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,4,8,2,0,2,0,0,0,0,0,2,1,0,0,1,1,1,1
47,45,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
21,18,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
69,60,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,13,0,14,9,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
36,36,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,6,0,0,0,0,0,0,0,1,1,1,1,0,0
43,16,12,1,3,1,3,1,0,2,0,0,0,0,0,1,0,4,3,0,6,4,10,4,1,1,0,0,0,0,0,4,0,1,1,1,1,1,1
33,22,11,0,1,0,0,0,3,1,0,0,0,1,0,1,0,7,1,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
30,23,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,7,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
21,20,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
29,14,19,1,4,0,4,0,0,0,0,0,0,0,0,1,0,12,4,6,8,10,10,9,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0
21,18,11,1,3,0,0,0,0,0,0,0,1,4,0,0,0,8,1,5,0,6,6,2,0,0,0,0,0,0,0,2,2,0,1,1,1,1,0
39,24,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,3,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
43,32,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,4,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0
53,40,32,0,5,0,1,0,3,0,0,0,0,0,0,0,0,28,8,8,5,16,16,3,0,8,3,0,0,0,0,2,1,1,1,1,1,0,1
35,35,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
21,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1
33,21,52,1,2,0,7,0,2,0,0,0,0,0,0,1,0,44,8,2,13,10,34,28,0,10,0,0,0,0,0,28,16,1,1,1,1,1,0
21,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,5,0,0,0,0,0,0,0,5,3,0,0,1,1,1,1
25,18,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40,40,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0
21,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,2,1,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1
18,18,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,1,1,1,1,1,0
